order_id,customer_id,order_date,amount
9631,10,2023-05-12,38.69
9632,25,2023-05-30,9.88
9633,2,2023-05-11,99.77
9634,18,2023-05-16,50.41
9635,1,2023-05-27,10.32
9636,5,2023-05-20,99.33
9637,13,2023-05-14,87.71
9638,35,2023-05-25,91.39
9639,19,2023-05-10,94.18
9640,24,2023-05-07,45.06
9641,22,2023-05-20,47.52
9642,34,2023-05-22,1.41
9643,29,2023-05-27,83.05
9644,7,2023-05-16,53.25
9645,25,2023-05-02,74.25
9646,19,2023-05-12,46.60
9647,35,2023-05-13,57.24
9648,23,2023-05-27,64.04
9649,18,2023-05-22,46.34
9650,26,2023-05-11,80.20
9651,19,2023-05-12,72.08
9652,12,2023-05-10,13.10
9653,38,2023-05-17,21.16
9654,13,2023-05-14,82.05
9655,15,2023-05-15,8.43
9656,10,2023-05-21,22.68
9657,18,2023-05-29,65.40
9658,40,2023-05-02,2.74
9659,22,2023-05-04,86.24
9660,14,2023-05-27,28.56
9661,11,2023-05-13,33.32
9662,15,2023-05-21,31.32
9663,35,2023-05-12,66.88
9664,21,2023-05-12,74.68
9665,4,2023-05-28,30.68
9666,31,2023-05-13,31.00
9667,27,2023-05-08,94.44
9668,11,2023-05-17,32.02
9669,26,2023-05-29,27.24
9670,12,2023-05-22,11.64
9671,10,2023-05-12,51.41
9672,36,2023-05-03,23.42
9673,17,2023-05-25,5.79
9674,34,2023-05-21,33.51
9675,29,2023-05-24,29.24
9676,30,2023-05-19,60.92
9677,15,2023-05-02,60.50
9678,23,2023-05-21,61.21
9679,33,2023-05-26,38.99
9680,19,2023-05-27,27.35
9681,39,2023-05-26,82.54
9682,15,2023-05-25,11.96
9683,1,2023-05-25,12.68
9684,26,2023-05-17,58.67
9685,39,2023-05-27,95.94
9686,14,2023-05-13,67.53
9687,19,2023-05-02,70.48
9688,7,2023-05-06,8.89
9689,10,2023-05-01,31.30
9690,33,2023-05-07,43.72
9691,11,2023-05-28,54.40
9692,21,2023-05-21,4.02
9693,6,2023-05-01,50.68
9694,36,2023-05-09,36.75
9695,37,2023-05-08,53.60
9696,2,2023-05-27,16.82
9697,13,2023-05-05,61.09
9698,28,2023-05-24,90.50
9699,30,2023-05-10,71.97
9700,10,2023-05-01,18.97
9701,31,2023-05-18,79.84
9702,37,2023-05-12,53.99
9703,26,2023-05-27,13.16
9704,17,2023-05-30,92.21
9705,21,2023-05-02,39.45
9706,28,2023-05-23,22.92
9707,6,2023-05-29,83.55
9708,37,2023-05-29,5.22
9709,14,2023-05-15,45.04
9710,37,2023-05-23,84.74
9711,7,2023-05-25,38.59
9712,8,2023-05-01,87.82
9713,14,2023-05-09,22.13
9714,37,2023-05-01,11.15
9715,16,2023-05-06,22.77
9716,1,2023-05-14,59.09
9717,16,2023-05-10,17.71
9718,40,2023-05-24,67.25
9719,39,2023-05-07,78.73
9720,12,2023-05-04,91.13
9721,34,2023-05-09,42.45
9722,3,2023-05-03,31.57
9723,40,2023-05-09,25.88
9724,4,2023-05-26,15.02
9725,9,2023-05-17,67.06
9726,2,2023-05-24,45.90
9727,7,2023-05-24,33.85
9728,39,2023-05-25,0.73
9729,8,2023-05-11,10.49
9730,18,2023-05-15,39.39
9731,25,2023-05-19,41.23
9732,33,2023-05-22,67.49
9733,36,2023-05-19,82.99
9734,31,2023-05-24,95.65
9735,11,2023-05-01,94.97
9736,22,2023-05-01,6.35
9737,18,2023-05-18,72.01
9738,30,2023-05-12,57.38
9739,8,2023-05-03,10.87
9740,12,2023-05-13,21.56
9741,6,2023-05-02,83.56
9742,3,2023-05-27,87.43
9743,30,2023-05-27,80.43
9744,22,2023-05-30,22.34
9745,4,2023-05-28,77.20
9746,19,2023-05-04,30.50
9747,32,2023-05-01,74.61
9748,25,2023-05-17,21.84
9749,10,2023-05-07,57.38
9750,34,2023-05-16,44.65
9751,12,2023-05-10,19.75
9752,17,2023-05-11,24.69
9753,11,2023-05-30,9.10
9754,13,2023-05-07,96.67
9755,6,2023-05-28,46.17
9756,36,2023-05-07,10.05
9757,13,2023-05-01,90.71
9758,40,2023-05-19,40.61
9759,26,2023-05-04,34.71
9760,13,2023-05-05,41.55
9761,27,2023-05-20,21.86
9762,40,2023-05-13,23.43
9763,29,2023-05-11,11.70
9764,1,2023-05-17,61.02
9765,26,2023-05-24,29.33
9766,25,2023-05-19,87.02
9767,28,2023-05-04,67.73
9768,28,2023-05-13,47.31
9769,15,2023-05-12,38.75
9770,32,2023-05-28,60.71
9771,10,2023-05-04,0.54
9772,36,2023-05-03,47.27
9773,6,2023-05-14,25.13
9774,17,2023-05-23,63.45
9775,37,2023-05-29,7.54
9776,4,2023-05-04,10.11
9777,19,2023-05-19,59.90
9778,1,2023-05-07,59.61
9779,40,2023-05-29,78.22
9780,25,2023-05-30,82.08
9781,4,2023-05-14,17.58
9782,28,2023-05-20,37.88
9783,9,2023-05-08,62.01
9784,39,2023-05-16,42.96
9785,12,2023-05-21,29.84
9786,7,2023-05-12,7.08
9787,36,2023-05-12,11.76
9788,36,2023-05-05,91.05
9789,17,2023-05-16,99.84
9790,39,2023-05-19,28.22
9791,29,2023-05-11,28.42
9792,11,2023-05-28,8.31
9793,22,2023-05-29,14.82
9794,23,2023-05-22,26.82
9795,25,2023-05-27,57.22
9796,17,2023-05-18,62.23
9797,8,2023-05-02,19.72
9798,4,2023-05-28,54.83
9799,37,2023-05-23,10.79
9800,11,2023-05-17,26.17
9801,4,2023-05-22,39.86
9802,27,2023-05-12,95.99
9803,20,2023-05-15,19.51
9804,4,2023-05-04,24.72
9805,22,2023-05-26,65.37
9806,40,2023-05-06,34.10
9807,20,2023-05-10,34.65
9808,34,2023-05-05,35.74
9809,19,2023-05-10,35.56
9810,32,2023-05-19,28.06
9811,17,2023-05-26,34.49
9812,9,2023-05-02,5.80
9813,15,2023-05-08,85.73
9814,32,2023-05-24,63.01
9815,15,2023-05-18,9.00
9816,6,2023-05-13,60.52
9817,6,2023-05-29,44.72
9818,19,2023-05-24,71.64
9819,27,2023-05-14,23.31
9820,37,2023-05-19,16.59
9821,22,2023-05-24,95.76
9822,22,2023-05-03,44.75
9823,9,2023-05-29,85.51
9824,2,2023-05-05,26.99
9825,10,2023-05-04,38.70
9826,38,2023-05-01,75.34
9827,6,2023-05-01,69.01
9828,2,2023-05-16,16.20
9829,15,2023-05-24,16.45
9830,7,2023-05-22,5.26
9831,7,2023-05-17,65.04
9832,10,2023-05-22,86.80
9833,10,2023-05-07,93.53
9834,30,2023-05-27,68.59
9835,15,2023-05-08,65.43
9836,29,2023-05-06,4.42
9837,23,2023-05-29,99.58
9838,32,2023-05-28,50.91
9839,36,2023-05-06,1.38
9840,17,2023-05-28,92.40
9841,3,2023-05-02,75.82
9842,8,2023-05-13,8.57
9843,26,2023-05-05,88.31
9844,18,2023-05-17,92.92
9845,26,2023-05-21,87.21
9846,35,2023-05-01,17.13
9847,21,2023-05-23,52.34
9848,13,2023-05-09,76.29
9849,32,2023-05-23,88.38
9850,38,2023-05-15,43.08
9851,18,2023-05-24,38.77
9852,6,2023-05-22,4.93
9853,27,2023-05-12,56.01
9854,22,2023-05-10,58.02
9855,13,2023-05-14,27.95
9856,33,2023-05-28,83.73
9857,6,2023-05-06,25.71
9858,6,2023-05-10,39.42
9859,4,2023-05-29,8.90
9860,27,2023-05-08,53.49
9861,31,2023-05-13,96.29
9862,19,2023-05-14,27.06
9863,25,2023-05-15,86.10
9864,25,2023-05-07,8.96
9865,1,2023-05-27,89.13
9866,2,2023-05-10,29.38
9867,11,2023-05-04,19.80
9868,23,2023-05-02,48.20
9869,33,2023-05-25,75.83
9870,8,2023-05-17,98.77
9871,37,2023-05-21,25.33
9872,9,2023-05-21,84.94
9873,20,2023-05-19,11.74
9874,40,2023-05-14,20.11
9875,4,2023-05-01,81.69
9876,28,2023-05-11,80.45
9877,14,2023-05-12,38.48
9878,23,2023-05-17,81.43
9879,4,2023-05-16,24.91
9880,13,2023-05-30,76.67
9881,11,2023-05-28,43.18
9882,2,2023-05-02,21.15
9883,2,2023-05-16,26.47
9884,39,2023-05-09,37.21
9885,17,2023-05-23,87.49
9886,22,2023-05-29,70.76
9887,18,2023-05-05,82.24
9888,25,2023-05-22,27.88
9889,11,2023-05-12,44.07
9890,14,2023-05-02,37.32
9891,10,2023-05-04,62.39
9892,37,2023-05-27,93.32
9893,15,2023-05-04,3.63
9894,39,2023-05-21,94.69
9895,28,2023-05-28,97.43
9896,33,2023-05-04,11.42
9897,24,2023-05-11,40.28
9898,7,2023-05-13,77.79
9899,7,2023-05-13,1.10
9900,16,2023-05-27,32.27
9901,11,2023-05-23,48.11
9902,8,2023-05-20,99.05
9903,6,2023-05-04,55.19
9904,25,2023-05-24,33.02
9905,5,2023-05-11,86.96
9906,32,2023-05-21,31.01
9907,30,2023-05-27,6.90
9908,14,2023-05-23,45.57
9909,2,2023-05-23,0.18
9910,36,2023-05-25,24.40
9911,11,2023-05-10,54.01
9912,37,2023-05-27,38.60
9913,22,2023-05-23,92.30
9914,7,2023-05-27,55.77
9915,18,2023-05-09,18.30
9916,10,2023-05-25,60.52
9917,7,2023-05-20,79.56
9918,6,2023-05-27,23.76
9919,32,2023-05-12,32.57
9920,1,2023-05-13,75.16
9921,16,2023-05-07,51.08
9922,31,2023-05-23,38.24
9923,8,2023-05-01,91.77
9924,31,2023-05-09,46.62
9925,23,2023-05-12,3.66
9926,4,2023-05-07,71.41
9927,24,2023-05-17,43.42
9928,1,2023-05-27,55.12
9929,15,2023-05-21,38.01
9930,11,2023-05-14,65.00
9931,35,2023-05-12,17.88
9932,35,2023-05-02,50.39
9933,29,2023-05-09,29.45
9934,33,2023-05-11,12.71
9935,23,2023-05-18,23.90
9936,25,2023-05-14,74.19
9937,6,2023-05-29,10.77
9938,9,2023-05-05,62.09
9939,24,2023-05-01,59.57
9940,1,2023-05-24,8.78
9941,30,2023-05-27,30.27
9942,9,2023-05-02,4.89
9943,35,2023-05-15,14.43
9944,29,2023-05-18,32.75
9945,10,2023-05-07,72.88
9946,4,2023-05-04,50.14
9947,35,2023-05-20,62.78
9948,36,2023-05-04,91.06
9949,38,2023-05-01,57.20
9950,40,2023-05-29,98.96
9951,21,2023-05-02,73.91
9952,34,2023-05-24,10.77
9953,6,2023-05-23,46.32
9954,32,2023-05-20,65.42
9955,7,2023-05-29,89.31
9956,26,2023-05-03,19.23
9957,40,2023-05-18,35.40
9958,25,2023-05-28,12.47
9959,28,2023-05-04,42.54
9960,18,2023-05-27,46.24
9961,23,2023-05-24,3.87
9962,17,2023-05-26,97.00
9963,16,2023-05-09,21.95
9964,14,2023-05-25,16.96
9965,16,2023-05-20,45.06
9966,2,2023-05-22,43.45
9967,2,2023-05-16,1.76
9968,26,2023-05-16,67.09
9969,16,2023-05-26,11.28
9970,35,2023-05-19,89.80
9971,28,2023-05-20,91.85
9972,36,2023-05-07,37.02
9973,36,2023-05-04,37.17
9974,30,2023-05-01,75.28
9975,35,2023-05-18,81.60
9976,38,2023-05-26,26.62
9977,38,2023-05-19,29.17
9978,34,2023-05-08,63.84
9979,4,2023-05-14,78.25
9980,15,2023-05-28,17.24
9981,21,2023-05-26,34.12
9982,33,2023-05-03,22.59
9983,4,2023-05-21,65.16
9984,35,2023-05-18,92.54
9985,37,2023-05-09,24.72
9986,26,2023-05-07,99.30
9987,38,2023-05-29,30.32
9988,29,2023-05-17,14.99
9989,9,2023-05-23,64.93
9990,39,2023-05-05,68.14
9991,24,2023-05-03,40.48
9992,27,2023-05-27,39.38
9993,24,2023-05-24,43.06
9994,23,2023-05-01,37.76
9995,6,2023-05-29,61.41
9996,9,2023-05-17,70.20
9997,36,2023-05-01,85.40
9998,36,2023-05-06,40.83
9999,12,2023-05-09,49.56
10000,36,2023-05-25,94.51
10001,27,2023-05-21,88.52
10002,29,2023-05-08,49.35
10003,23,2023-05-24,65.50
10004,7,2023-05-27,46.81
10005,33,2023-05-25,32.86
10006,12,2023-05-18,84.58
10007,4,2023-05-05,84.73
10008,8,2023-05-21,87.68
10009,35,2023-05-22,65.61
10010,8,2023-05-06,16.00
10011,14,2023-05-10,5.91
10012,3,2023-05-16,2.83
10013,13,2023-05-12,65.85
10014,3,2023-05-01,68.31
10015,11,2023-05-12,82.27
10016,5,2023-05-04,54.03
10017,35,2023-05-11,29.69
10018,4,2023-05-17,80.61
10019,14,2023-05-12,26.29
10020,33,2023-05-10,38.87
10021,3,2023-05-02,38.44
10022,38,2023-05-11,86.95
10023,37,2023-05-11,63.24
10024,13,2023-05-10,40.64
10025,1,2023-05-18,97.54
10026,37,2023-05-01,12.34
10027,28,2023-05-22,33.88
10028,37,2023-05-26,75.22
10029,24,2023-05-25,59.38
10030,39,2023-05-11,3.40
10031,31,2023-05-02,71.67
10032,22,2023-05-02,66.56
10033,14,2023-05-27,67.60
10034,15,2023-05-29,37.80
10035,11,2023-05-22,5.04
10036,19,2023-05-29,7.35
10037,31,2023-05-14,86.02
10038,19,2023-05-24,81.55
10039,5,2023-05-27,59.92
10040,2,2023-05-24,86.47
10041,32,2023-05-08,99.97
10042,30,2023-05-25,88.39
10043,40,2023-05-07,63.03
10044,31,2023-05-25,90.07
10045,21,2023-05-29,2.92
10046,30,2023-05-24,60.33
10047,10,2023-05-07,71.35
10048,7,2023-05-28,7.67
10049,11,2023-05-12,6.29
10050,23,2023-05-14,13.54
10051,23,2023-05-13,78.04
10052,37,2023-05-21,0.09
10053,22,2023-05-14,35.36
10054,20,2023-05-01,18.71
10055,19,2023-05-08,70.30
10056,31,2023-05-25,10.77
10057,18,2023-05-01,99.20
10058,4,2023-05-29,10.00
10059,26,2023-05-09,39.54
10060,9,2023-05-05,27.15
10061,13,2023-05-17,47.44
10062,10,2023-05-28,81.79
10063,19,2023-05-02,69.24
10064,16,2023-05-24,23.77
10065,34,2023-05-27,51.77
10066,18,2023-05-21,17.21
10067,40,2023-05-13,50.86
10068,24,2023-05-05,43.65
10069,38,2023-05-28,75.14
10070,26,2023-05-17,17.86
10071,22,2023-05-13,3.27
10072,37,2023-05-29,99.72
10073,30,2023-05-11,16.51
10074,21,2023-05-25,28.57
10075,3,2023-05-21,96.01
10076,28,2023-05-20,2.79
10077,14,2023-05-07,43.98
10078,9,2023-05-07,76.51
10079,10,2023-05-01,1.82
10080,17,2023-05-16,47.86
10081,3,2023-05-22,54.29
10082,10,2023-05-27,68.81
10083,31,2023-05-05,28.81
10084,26,2023-05-13,15.24
10085,25,2023-05-20,21.53
10086,36,2023-05-25,17.69
10087,33,2023-05-06,7.68
10088,34,2023-05-25,68.30
10089,12,2023-05-16,22.93
10090,3,2023-05-16,87.37
10091,17,2023-05-22,34.31
10092,38,2023-05-22,54.32
10093,26,2023-05-02,54.68
10094,5,2023-05-29,81.87
10095,23,2023-05-06,93.24
10096,11,2023-05-25,40.21
10097,14,2023-05-02,75.62
10098,6,2023-05-29,17.77
10099,5,2023-05-22,12.34
10100,29,2023-05-25,39.69
10101,29,2023-05-21,41.68
10102,2,2023-05-16,51.18
10103,25,2023-05-20,24.03
10104,16,2023-05-11,13.52
10105,12,2023-05-20,19.05
10106,13,2023-05-25,52.98
10107,30,2023-05-18,33.54
10108,33,2023-05-24,49.56
10109,15,2023-05-03,88.86
10110,21,2023-05-05,51.51
10111,26,2023-05-04,19.51
10112,29,2023-05-11,54.13
10113,27,2023-05-05,81.35
10114,22,2023-05-07,86.84
10115,33,2023-05-26,17.43
10116,15,2023-05-16,11.43
10117,4,2023-05-13,2.29
10118,3,2023-05-15,45.74
10119,39,2023-05-20,61.13
10120,30,2023-05-01,92.64
10121,22,2023-05-07,39.77
10122,11,2023-05-17,71.52
10123,1,2023-05-26,82.93
10124,28,2023-05-12,21.30
10125,23,2023-05-24,64.00
10126,25,2023-05-21,67.89
10127,27,2023-05-13,97.65
10128,30,2023-05-23,26.64
10129,34,2023-05-17,58.15
10130,2,2023-05-26,40.91
10131,19,2023-05-27,21.01
10132,10,2023-05-06,41.48
10133,13,2023-05-22,43.14
10134,2,2023-05-10,48.31
10135,11,2023-05-10,97.73
10136,19,2023-05-08,26.41
10137,3,2023-05-26,84.13
10138,29,2023-05-11,50.11
10139,34,2023-05-07,39.73
10140,7,2023-05-16,26.78
10141,1,2023-05-16,91.79
10142,1,2023-05-02,79.92
10143,35,2023-05-25,99.82
10144,16,2023-05-07,94.24
10145,36,2023-05-20,56.10
10146,34,2023-05-15,80.87
10147,19,2023-05-12,31.39
10148,37,2023-05-15,29.39
10149,32,2023-05-10,75.61
10150,4,2023-05-20,75.42
10151,14,2023-05-13,9.23
10152,33,2023-05-30,27.24
10153,1,2023-05-23,70.04
10154,35,2023-05-25,63.12
10155,1,2023-05-28,12.13
10156,18,2023-05-23,32.12
10157,5,2023-05-25,89.19
10158,5,2023-05-15,65.54
10159,16,2023-05-16,92.54
10160,2,2023-05-21,33.61
10161,16,2023-05-01,55.93
10162,14,2023-05-21,62.44
10163,9,2023-05-07,83.64
10164,16,2023-05-24,60.24
10165,37,2023-05-29,6.23
10166,34,2023-05-12,88.32
10167,15,2023-05-18,19.28
10168,15,2023-05-01,52.50
10169,26,2023-05-10,14.12
10170,6,2023-05-10,83.59
10171,22,2023-05-13,67.20
10172,37,2023-05-06,21.83
10173,27,2023-05-01,14.44
10174,6,2023-05-04,19.35
10175,36,2023-05-18,0.80
10176,13,2023-05-02,27.33
10177,5,2023-05-11,61.32
10178,23,2023-05-13,40.05
10179,29,2023-05-18,60.01
10180,27,2023-05-06,26.61
10181,36,2023-05-20,85.22
10182,37,2023-05-29,93.09
10183,37,2023-05-12,76.49
10184,38,2023-05-10,82.67
10185,13,2023-05-16,36.45
10186,4,2023-05-23,39.55
10187,18,2023-05-21,63.73
10188,32,2023-05-16,33.30
10189,4,2023-05-18,28.10
10190,10,2023-05-02,65.16
10191,6,2023-05-12,97.23
10192,31,2023-05-17,54.61
10193,21,2023-05-01,16.20
10194,11,2023-05-27,35.65
10195,15,2023-05-08,35.35
10196,39,2023-05-07,75.52
10197,38,2023-05-27,79.99
10198,19,2023-05-22,65.68
10199,26,2023-05-20,56.09
10200,4,2023-05-26,24.62
10201,34,2023-05-02,90.37
10202,7,2023-05-09,95.34
10203,27,2023-05-01,10.23
10204,19,2023-05-02,16.20
10205,22,2023-05-20,79.10
10206,19,2023-05-02,93.60
10207,6,2023-05-16,16.30
10208,25,2023-05-01,7.01
10209,31,2023-05-24,47.00
10210,4,2023-05-12,32.60
10211,40,2023-05-04,47.53
10212,2,2023-05-26,80.45
10213,9,2023-05-16,73.73
10214,38,2023-05-11,2.07
10215,5,2023-05-24,86.53
10216,3,2023-05-15,39.79
10217,33,2023-05-05,17.25
10218,38,2023-05-17,58.02
10219,11,2023-05-07,47.77
10220,7,2023-05-03,17.04
10221,27,2023-05-11,15.75
10222,40,2023-05-22,24.77
10223,12,2023-05-08,93.40
10224,36,2023-05-29,29.17
10225,3,2023-05-05,29.99
10226,33,2023-05-11,94.47
10227,15,2023-05-25,92.80
10228,22,2023-05-16,38.29
10229,39,2023-05-18,88.89
10230,13,2023-05-23,93.34
10231,6,2023-05-09,1.23
10232,33,2023-05-04,97.44
10233,26,2023-05-20,26.29
10234,33,2023-05-01,8.67
10235,8,2023-05-14,57.91
10236,27,2023-05-23,88.58
10237,9,2023-05-09,21.79
10238,9,2023-05-07,95.76
10239,32,2023-05-19,29.09
10240,15,2023-05-11,84.51
10241,33,2023-05-14,83.52
10242,34,2023-05-06,8.92
10243,11,2023-05-02,46.27
10244,9,2023-05-26,91.29
10245,39,2023-05-19,35.77
10246,32,2023-05-17,25.76
10247,22,2023-05-04,15.15
10248,40,2023-05-04,52.85
10249,37,2023-05-14,99.32
10250,24,2023-05-30,58.74
10251,28,2023-05-05,95.62
10252,30,2023-05-01,24.33
10253,18,2023-05-30,77.43
10254,22,2023-05-14,73.29
10255,19,2023-05-06,78.20
10256,25,2023-05-26,45.99
10257,18,2023-05-03,85.30
10258,7,2023-05-02,56.56
10259,22,2023-05-19,7.26
10260,5,2023-05-08,74.09
10261,40,2023-05-13,85.99
10262,7,2023-05-23,5.91
10263,3,2023-05-08,26.53
10264,31,2023-05-30,50.56
10265,11,2023-05-07,20.53
10266,11,2023-05-23,31.42
10267,14,2023-05-29,47.20
10268,18,2023-05-02,18.02
10269,29,2023-05-07,45.37
10270,15,2023-05-02,91.32
10271,35,2023-05-24,64.01
10272,12,2023-05-11,11.80
10273,36,2023-05-07,14.73
10274,8,2023-05-16,4.73
10275,7,2023-05-27,69.73
10276,17,2023-05-23,85.63
10277,5,2023-05-16,71.08
10278,10,2023-05-22,10.76
10279,39,2023-05-22,43.48
10280,38,2023-05-20,52.60
10281,18,2023-05-18,31.32
10282,2,2023-05-26,67.97
10283,30,2023-05-15,13.14
10284,22,2023-05-06,48.06
10285,26,2023-05-22,81.85
10286,36,2023-05-08,13.60
10287,2,2023-05-22,17.40
10288,23,2023-05-19,46.09
10289,17,2023-05-06,20.15
10290,5,2023-05-21,26.45
10291,30,2023-05-29,17.73
10292,5,2023-05-06,86.16
10293,11,2023-05-06,6.01
10294,1,2023-05-07,62.77
10295,32,2023-05-08,35.71
10296,29,2023-05-29,91.69
10297,28,2023-05-16,10.05
10298,37,2023-05-24,59.09
10299,28,2023-05-29,16.10
10300,18,2023-05-20,87.04
10301,18,2023-05-06,72.68
10302,22,2023-05-16,21.33
10303,30,2023-05-15,41.04
10304,10,2023-05-27,44.71
10305,16,2023-05-28,11.13
10306,31,2023-05-28,44.18
10307,20,2023-05-28,45.73
10308,1,2023-05-27,19.21
10309,35,2023-05-06,37.69
10310,13,2023-05-11,29.99
10311,8,2023-05-20,11.12
10312,20,2023-05-16,49.47
10313,24,2023-05-05,76.83
10314,29,2023-05-02,1.22
10315,17,2023-05-14,33.77
10316,23,2023-05-25,36.17
10317,3,2023-05-10,94.27
10318,27,2023-05-19,25.69
10319,25,2023-05-07,98.51
10320,38,2023-05-25,25.90
10321,33,2023-05-26,75.75
10322,12,2023-05-11,98.70
10323,15,2023-05-03,4.12
10324,30,2023-05-01,58.55
10325,37,2023-05-28,18.52
10326,20,2023-05-25,51.16
10327,30,2023-05-03,17.51
10328,19,2023-05-13,59.73
10329,30,2023-05-08,23.29
10330,24,2023-05-22,77.94
10331,27,2023-05-17,56.79
10332,27,2023-05-22,84.77
10333,22,2023-05-10,99.66
10334,13,2023-05-20,5.50
10335,34,2023-05-29,28.48
10336,9,2023-05-26,46.06
10337,28,2023-05-05,22.93
10338,6,2023-05-29,42.96
10339,25,2023-05-22,69.52
10340,18,2023-05-07,80.17
10341,26,2023-05-26,4.97
10342,16,2023-05-21,85.81
10343,26,2023-05-21,69.23
10344,3,2023-05-29,36.62
10345,30,2023-05-28,67.41
10346,16,2023-05-13,66.31
10347,36,2023-05-14,71.67
10348,24,2023-05-05,94.74
10349,20,2023-05-01,29.60
10350,19,2023-05-11,69.78
10351,25,2023-05-02,83.88
10352,5,2023-05-15,40.42
10353,17,2023-05-25,49.63
10354,4,2023-05-23,60.94
10355,24,2023-05-08,40.31
10356,23,2023-05-12,59.26
10357,32,2023-05-25,81.04
10358,40,2023-05-12,89.35
10359,28,2023-05-21,98.82
10360,19,2023-05-25,27.91
10361,16,2023-05-20,33.26
10362,4,2023-05-30,68.16
10363,34,2023-05-18,68.70
10364,20,2023-05-29,10.04
10365,20,2023-05-18,48.50
10366,4,2023-05-05,45.35
10367,15,2023-05-16,96.04
10368,16,2023-05-22,88.79
10369,24,2023-05-05,33.21
10370,22,2023-05-09,11.47
10371,14,2023-05-02,56.92
10372,20,2023-05-21,92.16
10373,33,2023-05-05,6.85
10374,36,2023-05-05,13.17
10375,21,2023-05-01,33.68
10376,18,2023-05-18,93.15
10377,20,2023-05-06,55.81
10378,20,2023-05-22,66.53
10379,7,2023-05-18,74.84
10380,33,2023-05-25,91.15
10381,37,2023-05-14,5.54
10382,2,2023-05-01,89.45
10383,2,2023-05-22,63.87
10384,12,2023-05-30,6.29
10385,1,2023-05-22,48.71
10386,20,2023-05-16,97.09
10387,18,2023-05-14,47.33
10388,32,2023-05-30,43.34
10389,20,2023-05-18,92.14
10390,28,2023-05-06,29.74
10391,35,2023-05-27,97.77
10392,2,2023-05-27,6.94
10393,35,2023-05-05,10.69
10394,32,2023-05-14,6.95
10395,10,2023-05-19,11.68
10396,14,2023-05-12,74.55
10397,9,2023-05-01,20.70
10398,37,2023-05-26,27.30
10399,27,2023-05-17,67.99
10400,8,2023-05-30,59.06
10401,29,2023-05-19,11.08
10402,38,2023-05-19,57.91
10403,12,2023-05-23,97.42
10404,21,2023-05-22,17.42
10405,25,2023-05-18,94.85
10406,24,2023-05-22,82.72
10407,15,2023-05-30,38.18
10408,2,2023-05-14,87.14
10409,19,2023-05-08,69.02
10410,8,2023-05-06,3.79
10411,3,2023-05-24,78.27
10412,19,2023-05-23,57.19
10413,15,2023-05-16,95.73
10414,27,2023-05-05,14.74
10415,35,2023-05-10,9.92
10416,20,2023-05-14,4.99
10417,10,2023-05-16,42.51
10418,28,2023-05-29,90.42
10419,4,2023-05-12,46.43
10420,10,2023-05-02,56.06
10421,8,2023-05-01,44.60
10422,9,2023-05-28,62.01
10423,10,2023-05-11,76.89
10424,2,2023-05-10,48.09
10425,6,2023-05-24,77.15
10426,37,2023-05-05,71.65
10427,34,2023-05-03,59.12
10428,32,2023-05-18,5.97
10429,24,2023-05-24,50.27
10430,21,2023-05-02,25.81
10431,9,2023-05-26,76.25
10432,32,2023-05-21,59.42
10433,2,2023-05-30,64.72
10434,15,2023-05-13,91.40
10435,2,2023-05-12,7.34
10436,24,2023-05-21,59.99
10437,34,2023-05-06,91.27
10438,29,2023-05-22,3.91
10439,3,2023-05-07,87.37
10440,18,2023-05-22,78.83
10441,27,2023-05-24,61.47
10442,29,2023-05-10,81.68
10443,32,2023-05-25,57.02
10444,13,2023-05-08,92.18
10445,18,2023-05-05,82.82
10446,20,2023-05-04,65.33
10447,21,2023-05-27,27.75
10448,37,2023-05-17,85.90
10449,28,2023-05-04,16.21
10450,21,2023-05-05,26.70
10451,31,2023-05-29,12.28
10452,13,2023-05-26,35.97
10453,29,2023-05-23,78.51
10454,6,2023-05-11,16.19
10455,2,2023-05-27,96.25
10456,35,2023-05-18,46.34
10457,10,2023-05-12,58.17
10458,34,2023-05-04,42.91
10459,35,2023-05-13,51.05
10460,11,2023-05-02,51.04
10461,22,2023-05-29,56.81
10462,6,2023-05-10,6.53
10463,23,2023-05-30,13.56
10464,17,2023-05-04,11.89
10465,8,2023-05-02,94.58
10466,8,2023-05-18,25.13
10467,33,2023-05-14,82.94
10468,10,2023-05-19,68.76
10469,10,2023-05-11,42.29
10470,18,2023-05-13,28.18
10471,31,2023-05-29,9.98
10472,35,2023-05-11,23.74
10473,19,2023-05-11,68.07
10474,11,2023-05-20,8.64
10475,29,2023-05-16,79.39
10476,32,2023-05-04,66.10
10477,29,2023-05-30,11.63
10478,13,2023-05-03,53.61
10479,7,2023-05-12,10.38
10480,22,2023-05-10,69.48
10481,38,2023-05-09,23.79
10482,39,2023-05-15,97.32
10483,34,2023-05-10,26.01
10484,32,2023-05-22,18.09
10485,18,2023-05-02,34.41
10486,19,2023-05-08,65.86
10487,10,2023-05-20,66.52
10488,28,2023-05-12,43.52
10489,14,2023-05-08,36.36
10490,8,2023-05-04,7.76
10491,4,2023-05-16,47.29
10492,30,2023-05-13,78.76
10493,30,2023-05-11,98.65
10494,40,2023-05-15,29.38
10495,13,2023-05-13,86.58
10496,26,2023-05-21,61.11
10497,30,2023-05-18,46.47
10498,26,2023-05-16,79.49
10499,32,2023-05-25,53.53
10500,14,2023-05-24,40.64
10501,20,2023-05-21,71.08
10502,24,2023-05-22,52.00
10503,19,2023-05-15,11.95
10504,29,2023-05-24,75.77
